220.202917756 54.923273142 1.0
218.292541644 56.446856516 1.0
210.381618266 56.431828962 1.0
212.169497155 56.905156228 1.0
211.843906759 54.002499989 1.0
218.280205924 52.001944887 1.0
208.34463953 55.136027349 1.0
213.097462547 53.988529667 1.0
218.016789556 53.235299323 1.0
209.931854447 55.752546179 1.0
212.949331673 54.963104429 1.0
213.592358327 54.952909824 1.0
220.853101307 52.61461894 1.0
215.154820148 54.817141228 1.0
213.663124992 55.068084252 1.0
209.978739065 51.062548798 1.0
208.507977652 51.905026661 1.0
211.260990066 51.730594849 1.0
210.415640163 52.867967389 1.0
217.602910943 50.3376901 1.0
213.766356024 52.056564623 1.0
218.500770676 50.683597016 1.0
210.602222711 51.687014049 1.0
210.411601106 51.997981511 1.0
217.052353496 50.694572048 1.0
209.14932903 53.217442475 1.0
220.545981384 50.49684963 1.0
209.696534097 56.284589021 1.0
214.520847806 55.678260281 1.0
215.538676968 55.783381236 1.0
216.173274747 55.705648646 1.0
214.598744769 56.617943594 1.0
217.020501225 56.711019401 1.0
218.061198051 55.042791355 1.0
218.134352184 55.719112009 1.0
219.232434463 55.133651247 1.0
220.094254947 55.396074571 1.0
220.586582068 55.324221724 1.0
211.1958547 56.286143005 1.0
211.591294161 56.183523422 1.0
214.176127377 55.515184975 1.0
217.332517726 55.111254111 1.0
215.030375953 56.237421477 1.0
215.732795699 56.109680073 1.0
217.264172832 55.517560256 1.0
218.285683355 56.291953876 1.0
219.777550113 51.217689459 1.0
220.579979491 50.732832714 1.0
212.563418414 53.658140171 1.0
212.701679229 53.699113423 1.0
213.340841584 53.806419055 1.0
214.572795629 53.789059806 1.0
216.428169026 53.248414305 1.0
210.179627424 55.32241562 1.0
211.076877925 54.945473063 1.0
218.303969642 52.963210658 1.0
219.646878374 52.706513066 1.0
211.766291613 55.260810891 1.0
212.034859982 55.720504328 1.0
212.450885948 55.533307293 1.0
219.025210889 53.798582622 1.0
220.04671564 53.342985301 1.0
209.882132166 53.752758174 1.0
208.383897912 54.512542804 1.0
216.594738324 53.306584543 1.0
212.111555626 54.908886227 1.0
210.410531858 55.726492137 1.0
219.257104022 53.399704101 1.0
208.643865728 50.6108409 1.0
208.094482642 50.895064792 1.0
213.077073341 50.122499196 1.0
220.183330525 56.895325818 1.0
220.927216873 56.737348173 1.0
219.55074935 56.497982771 1.0
219.877666839 56.603915528 1.0
220.881003703 56.234681143 1.0
220.996608535 55.966606928 1.0
219.505717138 56.912541613 1.0
219.575170955 56.813189454 1.0
220.941846939 56.962258326 1.0
208.499881658 51.435752044 1.0
208.16211656 51.967995846 1.0
210.897570032 51.348566287 1.0
211.276343421 51.256761967 1.0
209.274512634 52.59236771 1.0
209.343899855 52.537574372 1.0
209.755389573 52.512722746 1.0
209.940928741 52.376945163 1.0
211.702463892 52.057598728 1.0
212.053149587 52.332423946 1.0
212.379459435 52.41899528 1.0
208.19689301 53.780711135 1.0
209.378900595 53.492912273 1.0
213.004904755 50.855646373 1.0
213.667988147 50.606389544 1.0
216.183580981 50.838304917 1.0
217.94318511 50.228009609 1.0
214.722874362 51.624957748 1.0
215.132412822 51.482142403 1.0
215.91109548 51.273728684 1.0
217.84508659 50.791000601 1.0
216.002469256 51.777221026 1.0
218.61449665 50.999311541 1.0
218.599114653 51.004207526 1.0
218.840324771 50.856405673 1.0
209.808755947 51.244083909 1.0
210.386736749 51.230678596 1.0
213.994836133 50.332934953 1.0
208.263745229 51.983425028 1.0
210.433813408 51.60613977 1.0
213.91646051 50.714234902 1.0
208.698587248 52.57223769 1.0
209.709749554 52.167449558 1.0
209.862346785 52.1802421 1.0
214.037775283 51.09811465 1.0
215.787301153 50.71561169 1.0
217.840948859 50.099530656 1.0
209.11955542 52.750010218 1.0
210.12785674 52.600374059 1.0
218.708723271 50.219861536 1.0
208.605106537 53.46003923 1.0
212.340109709 52.510749346 1.0
214.001534688 52.105006838 1.0
214.977119194 51.894603561 1.0
215.809413073 51.589651514 1.0
217.967595955 50.874769766 1.0
218.098477668 50.955569708 1.0
219.04282814 50.518914915 1.0
219.242447278 50.608473046 1.0
212.667523464 52.866310043 1.0
215.975978775 51.961822208 1.0
208.357508214 56.650925578 1.0
208.791737863 56.905818717 1.0
209.548113589 56.82857103 1.0
214.002600441 55.787084146 1.0
216.28584677 55.138250896 1.0
212.775089867 56.427796651 1.0
216.666968208 55.488081924 1.0
213.487504423 56.877558678 1.0
214.776730818 56.4837232 1.0
215.049829326 56.92776438 1.0
215.162092344 56.762081201 1.0
216.702295792 56.467162929 1.0
216.963617023 56.899292126 1.0
217.258600655 56.805548042 1.0
217.322900898 56.730037445 1.0
217.510277064 56.791639821 1.0
217.318513281 54.900404329 1.0
218.519675175 54.339363167 1.0
220.667824688 54.261240116 1.0
217.762616932 55.535615027 1.0
218.309287142 55.527153111 1.0
218.108258069 55.560136929 1.0
220.999885828 54.654103738 1.0
219.928247757 55.925346616 1.0
208.318180237 56.782299355 1.0
210.925876777 56.370238938 1.0
211.112186068 56.174467703 1.0
211.558315173 56.136386953 1.0
213.921648162 55.568709398 1.0
217.889632605 54.302371893 1.0
219.792869966 53.693721081 1.0
220.711885145 53.428338727 1.0
209.905657821 56.93273162 1.0
210.128245385 56.887657221 1.0
210.356109493 56.92211506 1.0
214.043041296 56.065746506 1.0
214.081613442 55.962563248 1.0
215.112379746 55.802358213 1.0
215.016409871 55.80990098 1.0
215.316090448 55.757759097 1.0
216.540303532 55.344277713 1.0
218.128026313 54.764682729 1.0
219.448489019 54.433829913 1.0
219.40211269 54.405384111 1.0
219.979013688 54.188813358 1.0
211.635061399 56.944621258 1.0
213.769007511 56.435200129 1.0
214.888891888 56.290195031 1.0
216.905576357 55.628682697 1.0
218.213236133 55.325644325 1.0
219.151122426 54.891863841 1.0
220.755601938 54.53516845 1.0
213.717496915 56.93166548 1.0
213.734345461 56.902368016 1.0
214.689028672 56.833092672 1.0
215.354891912 56.480301159 1.0
217.466523717 55.92684641 1.0
218.969706825 55.546024067 1.0
220.710306166 54.88578667 1.0
220.775340558 54.834778532 1.0
215.828835189 56.861183247 1.0
217.55016741 56.417115899 1.0
218.083643655 56.326279688 1.0
218.763838239 56.061759929 1.0
219.19851661 55.93635825 1.0
219.132664031 55.891096327 1.0
220.261491924 55.590550439 1.0
217.041023584 56.952296374 1.0
218.307200525 56.735628131 1.0
219.180131294 56.472191397 1.0
219.337149948 56.386587136 1.0
219.260190102 56.343506575 1.0
219.480614732 56.330679127 1.0
219.845895823 56.123014676 1.0
208.460359395 54.129279331 1.0
208.65934676 54.122636339 1.0
209.671516144 54.085376879 1.0
210.463667724 53.838696182 1.0
212.563067156 53.335334691 1.0
214.291336128 52.7829691 1.0
214.448507454 52.695408031 1.0
218.357605859 51.545857409 1.0
218.759439585 51.467248585 1.0
218.775397529 51.495900486 1.0
220.009100056 50.940029748 1.0
220.98580843 50.714716984 1.0
208.888585953 54.659636477 1.0
210.330408388 54.31598592 1.0
212.230857947 53.824147923 1.0
212.515029948 53.763444261 1.0
212.910504062 53.62031753 1.0
214.933599907 53.178635432 1.0
218.589826653 51.880742614 1.0
218.930660876 51.769713603 1.0
219.064317754 51.823971519 1.0
219.879442769 51.497757946 1.0
220.775311007 51.234113714 1.0
208.698298618 54.986393855 1.0
209.303832141 54.944870132 1.0
210.07849152 54.771292896 1.0
216.099070532 53.148018986 1.0
217.860350348 52.673771843 1.0
218.252856811 52.580530897 1.0
219.011760757 52.343930161 1.0
219.358442201 52.239094478 1.0
220.009364961 52.101702535 1.0
220.069164098 52.075615427 1.0
220.207717571 51.845701509 1.0
209.429067774 55.479381131 1.0
209.529209054 55.283158778 1.0
210.126052054 55.252391748 1.0
213.93478848 54.203004805 1.0
216.076978158 53.777329862 1.0
216.675934725 53.56483611 1.0
216.798649855 53.624050907 1.0
219.659505156 52.581236258 1.0
208.854172866 55.990515347 1.0
209.115581692 55.917375011 1.0
211.537762068 55.367586406 1.0
212.272481805 55.151687591 1.0
214.565438298 54.59642748 1.0
214.695715963 54.486422721 1.0
218.158328389 53.67255885 1.0
218.665543441 53.496413688 1.0
208.811230548 56.376872068 1.0
209.847364708 56.182374016 1.0
212.505213931 55.636840233 1.0
213.234828485 55.353865077 1.0
218.476885768 53.875425431 1.0
219.970346357 53.526620845 1.0
220.268251234 53.335848985 1.0
220.511595356 53.246768675 1.0
208.283920301 54.137412576 1.0
208.752185674 53.995162293 1.0
209.236449364 53.866403665 1.0
213.497775419 52.784425334 1.0
213.601843901 52.7969761 1.0
216.167207885 52.053206108 1.0
217.932604351 51.492734053 1.0
218.90988575 51.214053101 1.0
208.388996928 54.558867794 1.0
208.423968566 54.37782244 1.0
209.35487626 54.202357577 1.0
211.888749734 53.732857464 1.0
212.549519962 53.507601731 1.0
214.348936166 52.96413938 1.0
208.396704419 54.912995106 1.0
208.483427356 54.805157779 1.0
208.510724941 54.824816311 1.0
211.741043188 54.141613433 1.0
212.210830045 54.043723466 1.0
213.96476672 53.585612434 1.0
218.138893234 52.413957784 1.0
208.849216992 55.202735666 1.0
209.903750633 55.011783073 1.0
210.335826982 55.016436213 1.0
213.257167673 54.138791476 1.0
213.177431358 54.266575608 1.0
214.955343901 53.864205382 1.0
218.848691135 52.54414979 1.0
220.860284766 51.998239846 1.0
208.981356973 55.76075437 1.0
208.942174132 55.675279231 1.0
209.060276354 55.723121758 1.0
209.404366098 55.690309903 1.0
211.892641953 55.11153703 1.0
214.37608857 54.324636628 1.0
214.474984557 54.268287125 1.0
219.431275983 52.928351103 1.0
208.086186999 56.406537627 1.0
209.317085592 56.006523491 1.0
209.687318038 56.022155407 1.0
209.862714262 55.845349164 1.0
210.236373031 55.934212939 1.0
210.986146438 55.600579531 1.0
211.708845746 55.55096478 1.0
214.011589125 54.888052436 1.0
216.871792248 54.168820773 1.0
216.876148454 54.156661082 1.0
218.644409868 53.6845557 1.0
219.527152724 53.42642824 1.0
219.498463888 53.260410542 1.0
219.828636918 53.208767816 1.0
208.551833281 50.156710535 1.0
209.332967675 50.059191985 1.0
208.258172286 50.74580887 1.0
209.592738472 50.419967134 1.0
210.549791422 50.222401747 1.0
211.383189559 50.024155886 1.0
208.838370128 51.004575671 1.0
209.800886747 50.851328433 1.0
211.997198877 50.369270326 1.0
212.728237374 50.163860456 1.0
208.390255914 50.048677862 1.0
209.506995962 50.694044996 1.0
209.452330515 50.581183521 1.0
211.856389478 50.018823266 1.0
209.822204895 50.989550402 1.0
219.715690261 56.94084369 1.0
220.445601907 56.917976767 1.0
220.608640019 56.698339437 1.0
220.429511786 56.732676238 1.0
220.472032521 56.769821312 1.0
220.596953386 56.657449926 1.0
220.824969698 56.62867303 1.0
220.887003895 56.583219867 1.0
218.230841546 56.932973024 1.0
218.431517804 56.85056535 1.0
218.482389024 56.899592195 1.0
218.569571246 56.911135887 1.0
218.614798312 56.889501105 1.0
218.712120016 56.943094307 1.0
218.915806914 56.901133997 1.0
219.287959029 56.668736438 1.0
219.639810928 56.6144723 1.0
219.84785848 56.491930946 1.0
219.885107082 56.407880185 1.0
220.054307296 56.488390777 1.0
220.454434676 56.389814891 1.0
220.425043821 56.229329171 1.0
220.642515468 56.321889345 1.0
220.707001447 56.183554944 1.0
220.678366703 56.300743724 1.0
220.93527492 56.06566536 1.0
218.441498127 56.784038418 1.0
218.708272309 56.716314754 1.0
218.784233715 56.658304555 1.0
218.982446803 56.669259522 1.0
219.085037644 56.594742802 1.0
219.878282168 56.333575943 1.0
220.232513574 56.228291336 1.0
220.947388046 55.998499514 1.0
219.103074923 56.922601631 1.0
219.284781074 56.980928633 1.0
219.293544785 56.89832794 1.0
219.531092785 56.938204036 1.0
219.471549075 56.849260483 1.0
219.576438656 56.776814984 1.0
219.72158124 56.881167908 1.0
219.762582705 56.907485623 1.0
219.757285177 56.748270159 1.0
219.796536737 56.745408894 1.0
219.904534346 56.840354451 1.0
220.080151808 56.79862544 1.0
220.010544093 56.799457299 1.0
219.93435303 56.668097348 1.0
220.061023772 56.767297592 1.0
220.014870894 56.610527616 1.0
220.130214235 56.682852014 1.0
220.072171492 56.584449575 1.0
220.380490755 56.683568639 1.0
220.377046232 56.540368606 1.0
220.442724224 56.58856566 1.0
220.623384287 56.601026327 1.0
220.57762787 56.558885229 1.0
220.803783595 56.444313566 1.0
220.958087075 56.455815867 1.0
220.698681656 56.942279591 1.0
220.791137046 56.876068182 1.0
220.947521636 56.915498229 1.0
220.968194387 56.77164382 1.0
208.239513392 51.56590944 1.0
208.445302716 51.434934441 1.0
209.276871305 51.28342595 1.0
209.515377099 51.250655646 1.0
209.541393863 51.221257586 1.0
209.775543032 51.217233924 1.0
210.270558192 51.069691758 1.0
210.396592704 51.008595764 1.0
211.083947833 50.917877348 1.0
211.31625959 50.786585143 1.0
208.066179043 51.912973647 1.0
208.236173484 51.874103951 1.0
208.289144567 51.812576014 1.0
208.390702977 51.951260103 1.0
208.44728726 51.959609687 1.0
208.450498907 51.899365173 1.0
208.774077635 51.727280791 1.0
208.870597028 51.676452713 1.0
209.059195891 51.810332664 1.0
209.217281117 51.769894029 1.0
209.673525987 51.567223199 1.0
209.875513721 51.603537473 1.0
210.480160488 51.519562836 1.0
210.408797385 51.37736713 1.0
210.462771433 51.332767381 1.0
210.942292054 51.332680886 1.0
211.120344567 51.163687811 1.0
211.409197962 51.149900098 1.0
211.58838623 51.221031083 1.0
208.281258518 52.347467394 1.0
208.640343486 52.279798926 1.0
208.628100319 52.227306014 1.0
208.741841538 52.329555604 1.0
208.714096001 52.255320537 1.0
208.553666291 52.357636397 1.0
208.978405536 52.294944945 1.0
208.960166011 52.208986777 1.0
208.977535528 52.124445783 1.0
209.086362145 52.283239084 1.0
209.06559523 52.088708346 1.0
209.418919274 52.157042889 1.0
209.436488435 52.053675 1.0
209.481430309 52.09175006 1.0
209.78303149 52.068283032 1.0
209.93837143 52.025978646 1.0
209.998351709 51.986868731 1.0
210.094557437 51.860009276 1.0
210.678543411 51.857164028 1.0
210.788119249 51.820025895 1.0
210.914581299 51.85668644 1.0
211.050693509 51.728112755 1.0
211.316218374 51.67372152 1.0
211.593205984 51.648186144 1.0
211.765331115 51.473091701 1.0
208.568851917 52.841025072 1.0
208.57698462 52.624957655 1.0
208.690413716 52.78512777 1.0
208.763426646 52.78565397 1.0
208.984817814 52.711946075 1.0
208.924803664 52.594849346 1.0
208.939288604 52.554269359 1.0
209.099907587 52.679390546 1.0
209.060895911 52.610773503 1.0
209.050731309 52.578439198 1.0
209.066677598 52.546907881 1.0
209.16518022 52.644931794 1.0
209.175241721 52.528093516 1.0
209.33945697 52.65516522 1.0
209.259294276 52.651040775 1.0
209.359731717 52.665966819 1.0
209.34646236 52.618361281 1.0
209.300375765 52.541400204 1.0
209.404628289 52.580129597 1.0
209.413385615 52.584262278 1.0
209.461460935 52.616815481 1.0
209.53027503 52.567657162 1.0
209.535070914 52.526626854 1.0
209.618154437 52.586533551 1.0
209.564521192 52.486675742 1.0
209.599097872 52.463889466 1.0
209.728331988 52.518592459 1.0
209.975981663 52.417350161 1.0
210.252118012 52.435106397 1.0
210.16485421 52.439468862 1.0
210.275482918 52.472338669 1.0
210.228239924 52.316385726 1.0
210.214976176 52.26853948 1.0
210.420153502 52.296426174 1.0
210.487754247 52.279526607 1.0
210.564730644 52.233239951 1.0
210.760170499 52.321247235 1.0
210.910344569 52.205084801 1.0
211.034628079 52.074876247 1.0
211.555397991 52.142857031 1.0
211.655063659 52.127756906 1.0
211.69104331 51.937833251 1.0
211.800893138 52.053441882 1.0
211.790386002 52.033755792 1.0
208.119749505 53.366190464 1.0
208.152186088 53.364600048 1.0
208.928819295 53.014224817 1.0
208.970514611 53.063789011 1.0
208.976151228 52.999053638 1.0
209.114006142 53.164890215 1.0
209.060311419 53.039042963 1.0
209.289440097 52.941056347 1.0
209.500214236 52.883516701 1.0
209.641452975 52.899609857 1.0
209.774715332 52.815282942 1.0
209.747414205 52.966472073 1.0
209.858537893 52.992679722 1.0
209.811933384 52.850619049 1.0
209.898517282 52.953625897 1.0
209.877869491 52.867121413 1.0
209.949260152 52.971700279 1.0
210.036540301 52.846474813 1.0
210.070305118 52.839031523 1.0
210.34033471 52.816909195 1.0
210.413645261 52.829745976 1.0
210.787672092 52.678582058 1.0
211.088652801 52.563424318 1.0
211.130756967 52.509063509 1.0
211.565254167 52.543076148 1.0
211.659055501 52.450610102 1.0
211.802764135 52.445685949 1.0
212.006826961 52.396168278 1.0
212.192043815 52.354265737 1.0
212.281820193 52.322736649 1.0
212.33107015 52.301368314 1.0
212.458177052 52.342813471 1.0
208.517702169 53.600207081 1.0
208.641238739 53.584297852 1.0
208.807450367 53.604145068 1.0
209.320379301 53.505665994 1.0
209.361564265 53.407214479 1.0
209.423234933 53.340918126 1.0
209.706381056 53.480375981 1.0
209.795390455 53.326132721 1.0
210.238286324 53.312456425 1.0
210.36269382 53.170910851 1.0
210.721011767 53.243618513 1.0
210.699346991 53.131059733 1.0
210.700071699 53.109222254 1.0
211.061528813 53.13552541 1.0
211.218835597 53.10891635 1.0
211.329229387 53.124260199 1.0
211.396101267 52.926789472 1.0
211.488368699 52.953900268 1.0
211.780614432 52.963763793 1.0
211.925757074 52.782369043 1.0
211.76816776 52.814716526 1.0
211.834668672 52.879529513 1.0
211.81855022 52.838149842 1.0
211.999543908 52.914614363 1.0
212.579672812 52.65376539 1.0
208.19701256 53.889923463 1.0
211.505554337 50.783639158 1.0
211.584982885 50.772119247 1.0
212.49995961 50.532832605 1.0
212.747853916 50.456038897 1.0
213.150387362 50.360483667 1.0
213.436484492 50.269891389 1.0
213.88719691 50.181049758 1.0
211.743559048 51.034335492 1.0
212.057482068 51.109246026 1.0
211.918299201 50.978737634 1.0
212.518503584 50.943268755 1.0
212.540367972 50.909529046 1.0
212.707634702 50.835215851 1.0
213.092217677 50.760472732 1.0
213.3602928 50.64497455 1.0
213.609707043 50.642669258 1.0
213.669512949 50.689953956 1.0
213.93426415 50.44712878 1.0
214.560973618 50.470402675 1.0
214.812362794 50.249544409 1.0
214.911411617 50.180764812 1.0
215.180842383 50.110302214 1.0
215.2215419 50.163269746 1.0
215.144524726 50.096447364 1.0
215.385428387 50.057248504 1.0
215.541580545 50.146896977 1.0
212.014219471 51.421451504 1.0
212.21564981 51.528637714 1.0
212.4356822 51.484668899 1.0
212.391216539 51.295502443 1.0
212.583945724 51.406667872 1.0
213.072508256 51.143357684 1.0
213.175136833 51.107149081 1.0
213.262104871 51.199317552 1.0
213.452957015 51.233404559 1.0
213.504243746 51.066742298 1.0
213.659793609 51.179174893 1.0
213.669439821 50.989548396 1.0
213.939091367 51.083806596 1.0
214.080535434 50.89151418 1.0
214.07484676 50.864596065 1.0
214.135935823 50.925619909 1.0
214.459766436 50.857961613 1.0
214.960655159 50.714620222 1.0
215.165600492 50.627399899 1.0
215.16164751 50.582595708 1.0
215.312613273 50.679448752 1.0
215.218227579 50.524654296 1.0
215.416728002 50.637287277 1.0
215.473136796 50.610133657 1.0
215.985390657 50.486472189 1.0
216.155971453 50.334460112 1.0
216.930415157 50.083925515 1.0
217.15575286 50.130007247 1.0
217.545395782 50.042837315 1.0
212.22179786 51.948492827 1.0
212.741303868 51.85556103 1.0
212.809489775 51.773171441 1.0
214.452776311 51.269735234 1.0
214.486573551 51.302604322 1.0
214.978302994 51.216562728 1.0
215.018846163 51.193517683 1.0
215.137895618 51.211952166 1.0
215.040376708 51.114576704 1.0
215.108557649 51.161170796 1.0
215.161687592 51.196049178 1.0
215.206684336 51.174144699 1.0
215.438229921 51.100506667 1.0
215.823960851 50.99058929 1.0
215.900160972 50.945717614 1.0
216.040944944 50.786415088 1.0
216.400699431 50.710355729 1.0
216.883377484 50.530600675 1.0
216.806242332 50.562443926 1.0
217.188196266 50.529918161 1.0
217.501597758 50.448696711 1.0
218.041859658 50.351769223 1.0
217.972782799 50.178532264 1.0
218.033847997 50.190036981 1.0
218.392475893 50.223327757 1.0
218.359674975 50.13868313 1.0
218.359686924 50.115528213 1.0
218.432212818 50.188768728 1.0
218.596567161 50.008997776 1.0
218.565275292 50.092948146 1.0
218.608062153 50.155856648 1.0
218.830689683 50.088932966 1.0
218.870988953 50.001837081 1.0
218.844586398 50.093560205 1.0
219.024758055 50.030088948 1.0
212.533566176 52.351184198 1.0
212.688186261 52.322560307 1.0
212.6497311 52.252758158 1.0
213.422093266 52.030824506 1.0
213.677515697 52.00726167 1.0
213.885797109 51.979744249 1.0
213.821766216 51.831140053 1.0
213.883286028 51.918927213 1.0
213.896791313 51.864884232 1.0
213.953947704 51.928389268 1.0
213.963995541 51.856923907 1.0
214.316168563 51.881953931 1.0
214.616418383 51.634057042 1.0
214.698618486 51.718821677 1.0
215.281553109 51.622077429 1.0
215.867290939 51.330832521 1.0
217.022120098 51.061167391 1.0
217.125594137 51.051299159 1.0
217.073677245 50.968524509 1.0
217.108819051 50.959500532 1.0
217.19803481 50.93899486 1.0
217.231993265 51.024228813 1.0
217.330600401 50.926817758 1.0
217.436576121 51.014182615 1.0
217.925256102 50.855888479 1.0
217.958997048 50.716437099 1.0
218.034533576 50.667422559 1.0
218.379751443 50.647126823 1.0
218.569940263 50.588237636 1.0
218.641703367 50.59660027 1.0
218.616849058 50.555550191 1.0
218.634571786 50.47380777 1.0
218.627100472 50.424350392 1.0
218.685581789 50.454003629 1.0
218.727315586 50.400434502 1.0
218.746969722 50.393236162 1.0
219.164963116 50.240026903 1.0
219.323813792 50.281644456 1.0
219.379160976 50.21057352 1.0
219.43065165 50.267811016 1.0
219.643006494 50.086779937 1.0
219.697928668 50.103009328 1.0
219.859257361 50.152990083 1.0
220.023790725 50.122453177 1.0
220.02366229 50.050567644 1.0
212.770302622 52.766449627 1.0
212.727094528 52.59785809 1.0
212.819627328 52.720299165 1.0
213.164128876 52.516410523 1.0
213.503722297 52.394446133 1.0
213.647235952 52.546502739 1.0
213.709772412 52.451314139 1.0
214.430068056 52.339722278 1.0
214.632394637 52.212574755 1.0
214.772124836 52.160297931 1.0
215.412641034 51.870476567 1.0
215.582070783 51.811007918 1.0
215.869719257 51.918545536 1.0
216.400527256 51.7365759 1.0
216.426001255 51.610452105 1.0
216.558481187 51.686625339 1.0
216.562933363 51.559189945 1.0
217.011800522 51.558751548 1.0
217.309218356 51.454169069 1.0
217.616081264 51.412244427 1.0
217.582965191 51.336072303 1.0
217.617657232 51.328362119 1.0
217.631413277 51.335607397 1.0
217.66607103 51.258595738 1.0
217.776133827 51.171511358 1.0
218.008310471 51.185124612 1.0
217.950489078 51.102698856 1.0
218.268525751 51.161981504 1.0
218.23945029 51.101097698 1.0
218.36159646 51.029531545 1.0
218.936467216 50.837636117 1.0
219.091900112 50.904515054 1.0
219.282515647 50.836958211 1.0
219.462694835 50.767987897 1.0
219.410123469 50.679113657 1.0
219.488795594 50.742263081 1.0
219.56285514 50.786477358 1.0
219.593272144 50.696260108 1.0
219.775169524 50.66453956 1.0
220.006146581 50.568520454 1.0
220.130999572 50.551546675 1.0
220.166448138 50.567416906 1.0
220.265426976 50.555164604 1.0
220.203357507 50.428525357 1.0
220.391906027 50.415932867 1.0
220.37878681 50.35469999 1.0
220.441596035 50.354668585 1.0
220.582785385 50.279882829 1.0
220.845295541 50.150421564 1.0
208.462479735 51.636434498 1.0
209.269948828 51.467331033 1.0
209.391830313 51.35726767 1.0
209.494012287 51.324044314 1.0
209.821645837 51.386032617 1.0
211.023640508 50.989382133 1.0
211.361982854 51.042707227 1.0
211.477513752 51.030143202 1.0
211.513211502 50.982361479 1.0
211.801379103 50.803389312 1.0
211.938608728 50.773267532 1.0
212.1557226 50.810332137 1.0
212.533934815 50.759657179 1.0
212.498106062 50.702442312 1.0
212.593663911 50.701086741 1.0
213.149046839 50.41024281 1.0
213.236210018 50.501538181 1.0
213.464582176 50.354588061 1.0
213.580812424 50.416220352 1.0
213.919678857 50.286508093 1.0
214.034908131 50.389094277 1.0
213.970112432 50.263965493 1.0
214.862107484 50.132815021 1.0
214.888750369 50.044423005 1.0
215.014686621 50.013944424 1.0
215.153144362 50.02515738 1.0
215.184109431 50.011143083 1.0
215.207216975 50.025275172 1.0
208.188520435 52.166417771 1.0
209.050489801 52.005495176 1.0
209.286206149 51.919727636 1.0
209.246004156 51.828523572 1.0
209.693506485 51.7290592 1.0
210.475799272 51.628733564 1.0
210.838233387 51.582409873 1.0
211.142802184 51.466983715 1.0
211.455703711 51.391938859 1.0
212.357819029 51.231700964 1.0
212.447665261 51.145257211 1.0
212.493823167 51.180442787 1.0
212.546019644 51.103672298 1.0
212.55798745 51.113688238 1.0
212.698152743 51.096383561 1.0
212.769403678 51.173504702 1.0
213.263041438 50.969097073 1.0
213.302226447 50.994797413 1.0
213.427499686 50.957619695 1.0
213.561040346 50.953523772 1.0
213.848553728 50.830921106 1.0
213.959641455 50.674575065 1.0
214.029610593 50.669623737 1.0
214.077344082 50.727130915 1.0
214.47545042 50.605847629 1.0
214.513535777 50.627791656 1.0
214.808775642 50.620303302 1.0
214.853933875 50.623619008 1.0
215.303036823 50.374300314 1.0
215.783511421 50.221386074 1.0
216.139163092 50.09999809 1.0
216.837238321 50.009092326 1.0
208.035796646 52.573997837 1.0
208.152869897 52.685789291 1.0
208.237653812 52.589604917 1.0
208.267342326 52.603200473 1.0
208.594212453 52.590228985 1.0
208.659538975 52.388535044 1.0
208.811922525 52.405308594 1.0
208.964853818 52.366202029 1.0
209.007078646 52.429273019 1.0
209.086872616 52.429688962 1.0
209.237189153 52.270075589 1.0
209.292964762 52.343084753 1.0
209.272652967 52.298393755 1.0
209.35525494 52.392833891 1.0
209.400454832 52.387430481 1.0
209.706083413 52.330675287 1.0
209.462156435 52.233263472 1.0
209.590314544 52.392946454 1.0
